date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:27:07	309823/309823	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/5/ELECTRICAL%20ESTIMATION%20AND%20ENERGY%20AUDITING.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/5/ELECTRICAL%20ESTIMATION%20AND%20ENERGY%20AUDITING.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:08	352023/352023	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/5/ELECTRICAL%20MACHINE%20DESIGN.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/5/ELECTRICAL%20MACHINE%20DESIGN.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:08	312829/312829	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/5/GENERATION,%20TRANSMISSION%20AND%20SWITCHGEAR.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/5/GENERATION,%20TRANSMISSION%20AND%20SWITCHGEAR.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:09	349398/349398	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/5/MICROCONTROLLER.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/5/MICROCONTROLLER.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:09	310189/310189	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/5/PROGRAMMABLE%20LOGIC%20CONTROLLER.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/5/PROGRAMMABLE%20LOGIC%20CONTROLLER.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:09	307109/307109	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/6/BIO%20MEDICAL%20INSTRUMENTATION.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/6/BIO%20MEDICAL%20INSTRUMENTATION.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:10	310474/310474	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/6/DISTRIBUTION%20AND%20UTILIZATION.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/6/DISTRIBUTION%20AND%20UTILIZATION.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:10	26093/26093	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/sidebar/23.jpg	E:/clgorg/gptchromepet.co.in/img/sidebar/23.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:10	309497/309497	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/6/OPERATION%20AND%20MAINTENANCE%20OF%20ELECTRICAL.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/6/OPERATION%20AND%20MAINTENANCE%20OF%20ELECTRICAL.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:11	27860/27860	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/sidebar/21.jpg	E:/clgorg/gptchromepet.co.in/img/sidebar/21.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:11	24353/24353	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/sidebar/22.jpg	E:/clgorg/gptchromepet.co.in/img/sidebar/22.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:11	311623/311623	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/6/POWER%20ELECTRONICS.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/6/POWER%20ELECTRONICS.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:11	639211/639211	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/eee/6/COMPUTER%20HARDWARE%20AND%20NETWORKS.pdf	E:/clgorg/gptchromepet.co.in/sllabus/eee/6/COMPUTER%20HARDWARE%20AND%20NETWORKS.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_eee_dept_courses_details.html)
20:27:11	65270/65270	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/banner/10.jpg	E:/clgorg/gptchromepet.co.in/img/banner/10.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:12	450941/450941	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/course/23.png	E:/clgorg/gptchromepet.co.in/img/course/23.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:13	243217/243217	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/3/MACHINE%20DRAWING.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/3/MACHINE%20DRAWING.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:15	253423/253423	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/3/MANUFACTURING%20PROCESSES.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/3/MANUFACTURING%20PROCESSES.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:16	252602/252602	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/3/STRENGTH%20OF%20MATERIALS.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/3/STRENGTH%20OF%20MATERIALS.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:18	246667/246667	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/4/ELECTRICAL%20DRIVES%20AND%20CONTROL.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/4/ELECTRICAL%20DRIVES%20AND%20CONTROL.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:20	259202/259202	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/4/FLUID%20MECHANICS%20AND%20FLUID%20POWER.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/4/FLUID%20MECHANICS%20AND%20FLUID%20POWER.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:23	251469/251469	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/4/HEAT%20POWER%20ENGINEERING.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/4/HEAT%20POWER%20ENGINEERING.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:23	250590/250590	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/4/SPECIAL%20MACHINES.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/4/SPECIAL%20MACHINES.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:24	246936/246936	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/5/DESIGN%20OF%20MACHINE%20ELEMENTS.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/5/DESIGN%20OF%20MACHINE%20ELEMENTS.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:24	249571/249571	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/5/ELECTIVE%20THEORY%20-%20PRESS%20TOOLS.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/5/ELECTIVE%20THEORY%20-%20PRESS%20TOOLS.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:25	246525/246525	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/5/ELECTIVE%20THEORY%20-TOTAL%20QUALITY%20MANAGEMENT.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/5/ELECTIVE%20THEORY%20-TOTAL%20QUALITY%20MANAGEMENT.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:25	232011/232011	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/5/PROCESS%20PLANNING%20AND.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/5/PROCESS%20PLANNING%20AND.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:25	247963/247963	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/5/RENEWABLE%20ENERGY%20SOURCES%20AND%20ENGERY%20CONSERVATION.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/5/RENEWABLE%20ENERGY%20SOURCES%20AND%20ENGERY%20CONSERVATION.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:25	255629/255629	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/5/THERMAL%20AND%20AUTOMOBILE%20ENGINEERING.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/5/THERMAL%20AND%20AUTOMOBILE%20ENGINEERING.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:26	249255/249255	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/6/COMPUTER%20AIDED%20DESIGN%20AND%20MANUFACTURING.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/6/COMPUTER%20AIDED%20DESIGN%20AND%20MANUFACTURING.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:26	245304/245304	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/6/ELECTIVE%20THEORY%20-%20II%20-MECHNICAL%20INSTRUMENTATION.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/6/ELECTIVE%20THEORY%20-%20II%20-MECHNICAL%20INSTRUMENTATION.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:26	245571/245571	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/6/ELECTIVE%20THEORY%20-%20II%20-ROBATICS.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/6/ELECTIVE%20THEORY%20-%20II%20-ROBATICS.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:26	24652/24652	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/sidebar/27.jpg	E:/clgorg/gptchromepet.co.in/img/sidebar/27.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:26	243810/243810	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/6/INDUSTRIAL%20ENGINEERING%20AND%20MANAGEMENT.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/6/INDUSTRIAL%20ENGINEERING%20AND%20MANAGEMENT.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:27	23666/23666	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/sidebar/24.jpg	E:/clgorg/gptchromepet.co.in/img/sidebar/24.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:27	248919/248919	---M--	200	added ('OK')	application/pdf	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/sllabus/mech/6/REFRIGERATION%20AND%20AIRCONDITIONING.pdf	E:/clgorg/gptchromepet.co.in/sllabus/mech/6/REFRIGERATION%20AND%20AIRCONDITIONING.pdf	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:27	23638/23638	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/sidebar/124.png	E:/clgorg/gptchromepet.co.in/img/sidebar/124.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:27	24738/24738	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/sidebar/25.jpg	E:/clgorg/gptchromepet.co.in/img/sidebar/25.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:27	24585/24585	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/sidebar/26.jpg	E:/clgorg/gptchromepet.co.in/img/sidebar/26.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_dept_courses_details.html)
20:27:28	123138/123138	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/banner/15.jpg	E:/clgorg/gptchromepet.co.in/img/banner/15.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_basic_engineering_staff.html)
20:27:28	24281/24281	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/13.jpg	E:/clgorg/gptchromepet.co.in/img/event/13.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_basic_engineering_staff.html)
20:27:28	23943/23943	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/10.jpg	E:/clgorg/gptchromepet.co.in/img/event/10.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_basic_engineering_staff.html)
20:27:28	26088/26088	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/11.jpg	E:/clgorg/gptchromepet.co.in/img/event/11.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_basic_engineering_staff.html)
20:27:28	27841/27841	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/7.jpg	E:/clgorg/gptchromepet.co.in/img/event/7.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_basic_engineering_staff.html)
20:27:29	24442/24442	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/4.png	E:/clgorg/gptchromepet.co.in/img/event/4.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_basic_engineering_staff.html)
20:27:29	24641/24641	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/1.jpg	E:/clgorg/gptchromepet.co.in/img/event/1.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_basic_engineering_staff.html)
20:27:29	24901/24901	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/2.jpg	E:/clgorg/gptchromepet.co.in/img/event/2.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_basic_engineering_staff.html)
20:27:29	24194/24194	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/3.jpg	E:/clgorg/gptchromepet.co.in/img/event/3.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_basic_engineering_staff.html)
20:27:30	32881/32881	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/18.png	E:/clgorg/gptchromepet.co.in/img/event/18.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_computer_engineering_staff.html)
20:27:30	31987/31987	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/15.jpg	E:/clgorg/gptchromepet.co.in/img/event/15.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_computer_engineering_staff.html)
20:27:30	23730/23730	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/16.jpg	E:/clgorg/gptchromepet.co.in/img/event/16.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_computer_engineering_staff.html)
20:27:30	23334/23334	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/14.jpg	E:/clgorg/gptchromepet.co.in/img/event/14.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_computer_engineering_staff.html)
20:27:30	27120/27120	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/17.jpg	E:/clgorg/gptchromepet.co.in/img/event/17.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_computer_engineering_staff.html)
20:27:31	26512/26512	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/19.jpg	E:/clgorg/gptchromepet.co.in/img/event/19.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_computer_engineering_staff.html)
20:27:31	28489/28489	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/22.png	E:/clgorg/gptchromepet.co.in/img/event/22.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_electronics_and_communication_engineering_staff.html)
20:27:31	27550/27550	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/24.jpg	E:/clgorg/gptchromepet.co.in/img/event/24.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_electronics_and_communication_engineering_staff.html)
20:27:31	33852/33852	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/20.jpg	E:/clgorg/gptchromepet.co.in/img/event/20.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_electronics_and_communication_engineering_staff.html)
20:27:31	26502/26502	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/21.jpg	E:/clgorg/gptchromepet.co.in/img/event/21.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_electronics_and_communication_engineering_staff.html)
20:27:32	24276/24276	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/23.jpg	E:/clgorg/gptchromepet.co.in/img/event/23.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_electronics_and_communication_engineering_staff.html)
20:27:32	26093/26093	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/27.jpg	E:/clgorg/gptchromepet.co.in/img/event/27.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_electrical_and_electronics_engineering_staff.html)
20:27:32	27860/27860	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/25.jpg	E:/clgorg/gptchromepet.co.in/img/event/25.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_electrical_and_electronics_engineering_staff.html)
20:27:33	24353/24353	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/26.jpg	E:/clgorg/gptchromepet.co.in/img/event/26.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_electrical_and_electronics_engineering_staff.html)
20:27:33	24652/24652	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/31.jpg	E:/clgorg/gptchromepet.co.in/img/event/31.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_staff.html)
20:27:33	23666/23666	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/28.jpg	E:/clgorg/gptchromepet.co.in/img/event/28.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_staff.html)
20:27:33	23638/23638	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/124.png	E:/clgorg/gptchromepet.co.in/img/event/124.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_staff.html)
20:27:33	24738/24738	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/29.jpg	E:/clgorg/gptchromepet.co.in/img/event/29.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_staff.html)
20:27:34	24585/24585	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/30.jpg	E:/clgorg/gptchromepet.co.in/img/event/30.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_mechanical_staff.html)
20:27:34	23363/23363	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/event/32.jpg	E:/clgorg/gptchromepet.co.in/img/event/32.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_office_staff.html)
20:27:35	269255/269255	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/gallery/1.png	E:/clgorg/gptchromepet.co.in/img/gallery/1.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_gallery.html)
20:27:35	479410/479410	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/gallery/3.png	E:/clgorg/gptchromepet.co.in/img/gallery/3.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_gallery.html)
20:27:38	520355/520355	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/gallery/5.png	E:/clgorg/gptchromepet.co.in/img/gallery/5.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_gallery.html)
20:27:39	479192/479192	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/gallery/7.png	E:/clgorg/gptchromepet.co.in/img/gallery/7.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_gallery.html)
20:27:39	568880/568880	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/gallery/9.png	E:/clgorg/gptchromepet.co.in/img/gallery/9.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_gallery.html)
20:27:39	463937/463937	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jan%202024%2010:29:29%20GMT	https://gptchromepet.co.in/img/gallery/11.png	E:/clgorg/gptchromepet.co.in/img/gallery/11.png	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_gallery.html)
20:27:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Aug%202025%2014:57:41%20GMT	https://gptchromepet.co.in/img/gallery/30.jpg	E:/clgorg/gptchromepet.co.in/img/gallery/30.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_gallery.html)
20:27:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Aug%202025%2014:57:42%20GMT	https://gptchromepet.co.in/img/gallery/31.jpg	E:/clgorg/gptchromepet.co.in/img/gallery/31.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_gallery.html)
20:27:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Aug%202025%2014:57:42%20GMT	https://gptchromepet.co.in/img/gallery/32.jpg	E:/clgorg/gptchromepet.co.in/img/gallery/32.jpg	(from https://gptchromepet.co.in/government_polytechnic_college_in_chrompet_gallery.html)
